Date,Oil,SP500,NASDAQ
2022-08-17,93.6500015258789,4274.0400390625,12938.1201171875
2022-08-18,96.58999633789062,4283.740234375,12965.33984375
2022-08-19,96.72000122070312,4228.47998046875,12705.2197265625
2022-08-22,96.4800033569336,4137.990234375,12381.5703125
2022-08-23,100.22000122070312,4128.72998046875,12381.2998046875
2022-08-24,101.22000122070312,4140.77001953125,12431.5302734375
2022-08-25,99.33999633789062,4199.1201171875,12639.26953125
2022-08-26,100.98999786376953,4057.659912109375,12141.7099609375
2022-08-29,105.08999633789062,4030.610107421875,12017.669921875
2022-08-30,99.30999755859375,3986.159912109375,11883.1396484375
2022-08-31,96.48999786376953,3955.0,11816.2001953125
2022-09-01,92.36000061035156,3966.85009765625,11785.1298828125
2022-09-02,93.0199966430664,3924.260009765625,11630.8603515625
2022-09-06,92.83000183105469,3908.18994140625,11544.91015625
2022-09-07,88.0,3979.8701171875,11791.900390625
2022-09-08,89.1500015258789,4006.179931640625,11862.1298828125
2022-09-09,92.83999633789062,4067.360107421875,12112.3095703125
2022-09-12,94.0,4110.41015625,12266.41015625
2022-09-13,93.16999816894531,3932.68994140625,11633.5703125
2022-09-14,94.0999984741211,3946.010009765625,11719.6796875
2022-09-15,90.83999633789062,3901.35009765625,11552.3603515625
2022-09-16,91.3499984741211,3873.330078125,11448.400390625
2022-09-19,92.0,3899.889892578125,11535.01953125
2022-09-20,90.62000274658203,3855.929931640625,11425.0498046875
2022-09-21,89.83000183105469,3789.929931640625,11220.1904296875
2022-09-22,90.45999908447266,3757.989990234375,11066.8095703125
2022-09-23,86.1500015258789,3693.22998046875,10867.9296875
2022-09-26,84.05999755859375,3655.0400390625,10802.919921875
2022-09-27,86.2699966430664,3647.2900390625,10829.5
2022-09-28,89.31999969482422,3719.0400390625,11051.6396484375
2022-09-29,88.48999786376953,3640.469970703125,10737.509765625
2022-09-30,87.95999908447266,3585.6201171875,10575.6201171875
2022-10-03,88.86000061035156,3678.429931640625,10815.4296875
2022-10-04,91.80000305175781,3790.929931640625,11176.41015625
2022-10-05,93.37000274658203,3783.280029296875,11148.6396484375
2022-10-06,94.41999816894531,3744.52001953125,11073.3095703125
2022-10-07,97.91999816894531,3639.659912109375,10652.400390625
2022-10-10,96.19000244140625,3612.389892578125,10542.099609375
