Date,Oil,SP500,NASDAQ,USD_Index,USD_Normalized,USD_Return
2021-11-30,106.52075425633844,140.18447329070094,170.89050817671372,95.98999786376952,99.1120282664936,-0.3632950876327201
2021-12-01,103.95472112691628,138.5281674656932,167.77090100181485,96.0500030517578,99.17398509554232,0.0625119172035448
2021-12-02,105.16226138708728,140.49449669121026,169.17067929282976,96.12999725341795,99.25658107171212,0.083283913710086
2021-12-03,105.47924113723468,139.30751998215848,165.91678147551724,96.12000274658205,99.24626149815158,-0.0103968658290765
2021-12-06,110.30943672612028,140.94171874814992,167.4530522470402,96.29000091552734,99.4217887791259,0.1768603454928241
2021-12-07,113.87170179834906,143.86021024637458,172.53180125500475,96.37000274658205,99.5043926328328,0.0830842561990063
2021-12-08,114.44528255822524,144.3040600400745,173.63241956336367,95.88999938964844,99.00877738812854,-0.4980837846355834
2021-12-09,112.33207270784196,143.2678010160854,170.66701623979114,96.2699966430664,99.40113387693066,0.3962845508777679
2021-12-10,113.43396456736438,144.635875755031,171.91236512533345,96.0500030517578,99.17398509554232,-0.2285172940477475
2021-12-13,112.28679153154482,143.31445815148714,169.52218931876527,96.31999969482422,99.45276325488172,0.281100087962427
2021-12-14,111.24527841244102,142.24380204245244,167.59041472211246,96.56999969482422,99.71089438956297,0.2595514958389611
2021-12-15,111.51697698629128,144.56926980908645,171.19725107495347,96.51000213623048,99.64894543805131,-0.0621285686894013
2021-12-16,113.23773078198704,143.30524063196512,166.96119383876294,96.04000091552734,99.1636576444447,-0.4869974202670546
2021-12-17,110.9735798385908,141.83096208272175,166.84296050342826,96.56999969482422,99.71089438956297,0.5518521181221647
2021-12-20,107.9547119140625,140.2157828814026,164.76712125135722,96.5500030517578,99.69024736490478,-0.0207068894372941
2021-12-21,111.66792959537146,142.70852989256568,168.72820650190974,96.48999786376952,99.62829053585608,-0.0621493382616633
2021-12-22,113.645284400796,144.1613308719309,170.71672407735733,96.08000183105467,99.20495957129812,-0.4249103967166601
2021-12-23,115.99999769678656,145.05854773558517,172.1628054123973,96.0199966430664,99.14300274224944,-0.0624533584978381
2021-12-27,118.6415071307488,147.06600358479076,174.55925377236625,96.08999633789062,99.2152791448587,0.0729011635820287
2021-12-28,119.1547206662736,146.91744414820153,173.5744521477749,96.1999969482422,99.3288574743214,0.1144766516222528
2021-12-29,119.59245789725826,147.1234069990499,173.403976175897,95.93000030517578,99.05007931498196,-0.2806618000327665
2021-12-30,119.72830142614976,146.68354396989122,173.13275268535637,95.97000122070312,99.09138124183544,0.041698025018344
2021-12-31,117.4037717423349,146.29832659305342,172.0704141378198,95.66999816894533,98.78162072920313,-0.3126008627090559
2022-01-03,119.21509940669222,147.23083981195063,174.13625382274,96.23999786376952,99.37015940117485,0.5957977482320409
2022-01-04,120.75471698113208,147.13814004244855,171.82569862980154,96.29000091552734,99.4217887791259,0.0519566218492473
2022-01-05,121.96226875737028,144.28472573083317,166.078460835691,96.19000244140624,99.31853790076084,-0.1038513585733813
2022-01-06,123.75848734153892,144.14566858266173,165.86608549597693,96.25,99.38048685227248,0.0623740067272615
2022-01-07,123.39622641509432,143.56184738275653,164.27175064280246,95.73999786376952,98.8538971318124,-0.5298723493303625
2022-01-10,122.06792867408608,143.35497027387422,164.34796646289104,95.98999786376952,99.1120282664936,0.2611238829937523
2022-01-11,126.36981316332547,144.66809960376656,166.6644612483477,95.62000274658205,98.72999922878913,-0.3854517402038127
2022-01-12,127.80377082104953,145.0757387841897,167.04874106953264,95.0,98.08983117886632,-0.6484027701036621
2022-01-13,127.5018886350236,143.00933577355298,162.8519517361386,94.79000091552734,97.87300197103856,-0.2210516678659568
2022-01-14,129.9018831073113,143.12660060727717,163.80816168752307,95.16999816894533,98.26535845984068,0.400883268011154
2022-01-18,132.09056926223468,140.49479644794266,159.55341567921388,95.7300033569336,98.84357755825182,0.588426183421964
2022-01-19,133.49434330778303,139.1334662354766,157.72062713074826,95.51000213623048,98.6164208993264,-0.2298142828668248
2022-01-20,133.40376943912148,137.59779750743283,155.67227326250003,95.73999786376952,98.8538971318124,0.2408080016698344
2022-01-21,132.66415002211085,134.9951596781632,151.43677454133834,95.63999938964844,98.7506462534473,-0.1044479594237923
2022-01-24,130.2188628574587,135.3693310194112,152.3849504688465,95.91999816894533,99.03975186388436,0.2927632591841922
2022-01-25,133.13207086527123,133.72162821262407,148.91120180297244,95.9499969482422,99.07072633964016,0.0312747913568944
2022-01-26,135.78867786335496,133.5214956302213,148.94232827515629,96.48999786376952,99.62829053585608,0.562794093488761
2022-01-27,134.85282466096697,132.8026040466859,146.85988350880191,97.26000213623048,100.423338842095,0.7980146020399648
2022-01-28,135.89433778007077,136.03603495583158,151.45492627977544,97.2699966430664,100.43365841565556,0.0102760709607352
2022-01-31,137.67547031618514,138.60520494592615,156.61660402884817,96.54000091552734,99.67991991380714,-0.7504839649761563
2022-02-01,134.58113760318395,139.5564529605998,157.78376081035375,96.38999938964844,99.525039657491,-0.1553775890370645
2022-02-02,135.04905844634433,140.87142579439654,158.57069774530706,95.94000244140624,99.0604067660796,-0.4668502449337253
2022-02-03,137.52452922317218,137.43541928547887,152.64550847047116,95.37999725341795,98.48218766766846,-0.5837035373542854
2022-02-04,140.78490059330778,138.1441641036217,155.05625266704354,95.4800033569336,98.5854464235706,0.1048501849396421
2022-02-07,139.90943764740564,137.6327941059433,154.15064202913666,95.4000015258789,98.50284256986372,-0.0837890953518494
2022-02-08,137.02641325176887,138.7890757255949,156.11694789151446,95.63999938964844,98.7506462534473,0.2515700837849799
2022-02-09,138.18868385170987,140.80390559041808,159.3716082966548,95.48999786376952,98.59576599713117,-0.156839739477399
2022-02-10,137.97736401827828,138.25314066369438,156.0200455340118,95.5500030517578,98.65772282617986,0.0628392390100263
2022-02-11,142.5509470813679,135.6305540238819,151.681275235884,96.08000183105467,99.20495957129812,0.5546821165560711
2022-02-14,145.63019374631486,135.10965176211243,151.67874043690696,96.37000274658205,99.5043926328328,0.3018327539556775
2022-02-15,140.79999815742926,137.23988796891882,155.51543794613403,95.98999786376952,99.1120282664936,-0.394318638562019
2022-02-16,143.10943027712267,137.3608248226152,155.34309309704423,95.6999969482422,98.81259520495894,-0.3021157641225458
2022-02-17,140.33207731426887,134.4524651019465,150.862653313718,95.8000030517578,98.91585396086109,0.1044995890331135
